datetime,buoy,longitude,latitude,u,v,speed,depth,u_wind,v_wind
2020-07-25 17:00:00,2019P144,-1.91248,79.83697,-0.35650116794864695,-0.08916761861660191,0.367483260786808,-2738.3678597695607,-3.303999900817871,-3.934999942779541
2020-07-25 18:00:00,2019P144,-1.97445,79.83399,-0.27613901944075886,-0.11617352101513036,0.2995814497640946,-2708.4431206907366,-3.690000057220459,-3.9719998836517334
2020-07-25 19:00:00,2019P144,-2.01566,79.82931,-0.20757135849852784,-0.16949582787846088,0.2679826571573788,-2695.9052738630767,-4.041999816894531,-3.686000108718872
2020-07-25 20:00:00,2019P144,-2.05197,79.82281,-0.20978456428147577,-0.2223865262442041,0.30572100102173666,-2701.615942604982,-4.270999908447266,-3.4570000171661377
2020-07-25 21:00:00,2019P144,-2.09395,79.81464,-0.20357830193920345,-0.290028485931362,0.3543453790753983,-2694.370337656184,-4.39300012588501,-3.239000082015991
2020-07-25 22:00:00,2019P144,-2.12789,79.80368,-0.19211610945569377,-0.3599020961750485,0.40796828105085076,-2681.4353551246727,-4.238999843597412,-2.992000102996826
2020-07-25 23:00:00,2019P144,-2.16551,79.7909,-0.2448238398457177,-0.3924763633970995,0.4625758406815187,-2672.7220151843903,-4.611999988555908,-2.890000104904175
2020-07-26 00:00:00,2019P144,-2.21896,79.77779,-0.317476134291536,-0.3900611690063944,0.5029302251916585,-2646.204992485673,-5.031000137329102,-2.747999906539917
2020-07-26 01:00:00,2019P144,-2.28347,79.76517,-0.36202540934010463,-0.3647627744101304,0.5139204983295043,-2639.5425250346766,-5.172999858856201,-2.8269999027252197
2020-07-26 02:00:00,2019P144,-2.35332,79.75373,-0.37532173518716533,-0.31899978072926277,0.4925720911797809,-2626.826921716311,-5.39900016784668,-2.1649999618530273
2020-07-26 03:00:00,2019P144,-2.42262,79.74413,-0.35641010547439056,-0.2614085093372921,0.4419983846556584,-2598.501231008517,-5.585999965667725,-1.2799999713897705
2020-07-26 04:00:00,2019P144,-2.48534,79.73649,-0.30501186469627517,-0.20244470112218213,0.36608208726725283,-2586.0719419440034,-5.508999824523926,-0.42399999499320984
2020-07-26 05:00:00,2019P144,-2.53552,79.73078,-0.22584660622006514,-0.15332133135781267,0.2729727462411831,-2561.5054915030983,-5.3979997634887695,0.3400000035762787
2020-07-26 06:00:00,2019P144,-2.56889,79.72638,-0.13730151207184577,-0.1352655755262478,0.1927394125228731,-2560.5773383366973,-4.921999931335449,0.890999972820282
2020-07-26 07:00:00,2019P144,-2.58629,79.72186,-0.06300967210210451,-0.15875536257585948,0.1708024704885949,-2547.8748294162415,-4.230999946594238,1.1269999742507935
2020-07-26 08:00:00,2019P144,-2.59218,79.71591,-0.015125043341518069,-0.2157620956932669,0.2162915829939604,-2546.8688022013484,-3.7829999923706055,1.1360000371932983
2020-07-26 09:00:00,2019P144,-2.59188,79.70763,0.0021956938072725807,-0.2933966482287976,0.2934048640755434,-2551.878700857554,-3.5190000534057617,1.121000051498413
2020-07-26 10:00:00,2019P144,-2.59137,79.69656,-0.011710684061733617,-0.37891962523784606,0.3791005440665885,-2555.081126960107,-2.5820000171661377,1.1720000505447388
2020-07-26 11:00:00,2019P144,-2.59619,79.68264,-0.053830466329525956,-0.4605012268646638,0.46363681804739665,-2592.673824487848,-2.7839999198913574,0.35899999737739563
2020-07-26 12:00:00,2019P144,-2.61117,79.66619,-0.11313162165686813,-0.5208565588689555,0.5330012370862965,-2569.931127668764,-2.9100000858306885,-0.12300000339746475
2020-07-26 13:00:00,2019P144,-2.63775,79.64829,-0.17078819594312494,-0.5375475913915704,0.5640266136312948,-2548.191467604454,-3.0160000324249268,-0.17800000309944153
2020-07-26 14:00:00,2019P144,-2.67382,79.63074,-0.20743048819369633,-0.5086047132061797,0.5492778547582412,-2609.6628108542054,-2.9560000896453857,0.0729999989271164
2020-07-26 15:00:00,2019P144,-2.71373,79.61475,-0.21179652439000307,-0.45706830250464264,0.5037551001212401,-2545.5689064390453,-2.9769999980926514,0.06300000101327896
